novdescription,bbl,violationid
"SECTION 27-2005, 2007 ADM CODE  AND DEPT. RULES AND REGULATIONS. REMOVE THE ENCUMBRANCE OBSTRUCTING EGRESS FROM FIRE ESCAPES CONSISTING OF AIR CONDITIONER AT 6TH STY EAST WINDOW  AT FIRE ESCAPE, SECTION ''WEST'',  AT  SOUTH",1016670018,11907970
"SECTION 27-2005, 2007 ADM CODE  AND DEPT. RULES AND REGULATIONS. REMOVE THE ENCUMBRANCE OBSTRUCTING EGRESS FROM FIRE ESCAPES CONSISTING OF AIR CONDITIONER AT 5TH STY WEST WINDOW  AT FIRE ESCAPE, SECTION ''EAST'',  AT  SOUTH",1016670018,11907972
"SECTION 27-2005 ADM CODE  REPAIR THE BROKEN OR DEFECTIVE PLASTERED SURFACES AND PAINT IN A UNIFORM COLOR AT CEILING AND WALLS  IN THE BATHROOM  LOCATED AT APT 5F, 5th STORY, 2nd APARTMENT FROM NORTH AT EAST",1016670018,10772327
"SECTION 27-2045 ADM CODE  REPAIR OR REPLACE THE SMOKE DETECTOR MISSING  IN THE ENTIRE APARTMENT  LOCATED AT APT 5F, 5th STORY, 2nd APARTMENT FROM NORTH AT EAST",1016670018,10772351
"SECTION 27-2005 ADM CODE  PROPERLY SECURE THE LOOSE CEILING LIGHT FIXTURE  IN THE 4th ROOM  FROM NORTH LOCATED AT APT 5F, 5th STORY, 2nd APARTMENT FROM NORTH AT EAST",1016670018,10860286
"SECTION 27-2005 ADM CODE  PROPERLY REPAIR WITH SIMILAR MATERIAL THE BROKEN OR DEFECTIVE NOSING AT THE INTERMEDIATE LANDING  AT PUBLIC HALL STAIRS, 2nd STORY",1016670018,11672237
"SECTION 27-2005 ADM CODE  REPAIR THE BROKEN OR DEFECTIVE PLASTERED SURFACES AND PAINT IN A UNIFORM COLOR THE CEILING AND ALL WALLS  IN THE BATHROOM  LOCATED AT APT 2D, 2nd STORY, 1st APARTMENT FROM NORTH AT EAST",1016670018,11672278
"SECTION 27-2018  ADMIN. CODE:  ABATE THE NUISANCE CONSISTING OF ROACHES IN THE ENTIRE APARTMENT  LOCATED AT APT 5D, 5th STORY, 2nd APARTMENT FROM NORTH AT EAST",1016670018,12254225
"SECTION 27-2018  ADMIN. CODE:  ABATE THE NUISANCE CONSISTING OF MICE IN THE ENTIRE APARTMENT  LOCATED AT APT 5D, 5th STORY, 2nd APARTMENT FROM NORTH AT EAST",1016670018,12254226
"SECTION 27-2043.1 HMC INSTALL THE MISSING OR REPAIR/REPLACE THE DEFECTIVE WINDOW GUARD(S) IN ACCORDANCE WITH THE SPECIFICATIONS OF THE NEW YORK CITY HEALTH CODE SECTION 24 RCNY CHAPTER 12. WG TO INSTALL = 1; WG TO REPLACE = 0; WG TO REPAIR = 0;         IN THE ENTIRE APARTMENT  LOCATED AT APT 5D, 5th STORY, 2nd APARTMENT FROM NORTH AT EAST",1016670018,12254227
"SECTION 27-2005 ADM CODE  REPAIR THE BROKEN OR DEFECTIVE PLASTERED SURFACES AND PAINT IN A UNIFORM COLOR THE CEILING  IN THE KITCHEN  LOCATED AT APT 5D, 5th STORY, 2nd APARTMENT FROM NORTH AT EAST",1016670018,12254228
"SECTION 27-2026, 2027 HMC: PROPERLY REPAIR THE SOURCE AND ABATE THE EVIDENCE OF A WATER LEAK AT CEILING  IN THE KITCHEN  LOCATED AT APT 5D, 5th STORY, 2nd APARTMENT FROM NORTH AT EAST",1016670018,12254229
"SECTION 27-2013 ADM CODE  PAINT WITH LIGHT COLORED PAINT TO THE SATISFACTION OF THIS DEPARTMENT ALL WALLS  IN THE 3rd ROOM  FROM NORTH AT EAST LOCATED AT APT 5D, 5th STORY, 2nd APARTMENT FROM NORTH AT EAST",1016670018,12254230
"SECTION 27-2005 ADM CODE  REPLACE WITH NEW THE MISSING WOOD CASING AT DOOR JAMB  IN THE BATHROOM  LOCATED AT APT 5D, 5th STORY, 2nd APARTMENT FROM NORTH AT EAST",1016670018,12254231
"SECTION 27-2026 ADM CODE  REPAIR THE LEAKY AND/OR DEFECTIVE FAUCETS AT BATH TUB  IN THE BATHROOM  LOCATED AT APT 5D, 5th STORY, 2nd APARTMENT FROM NORTH AT EAST",1016670018,12254232
SECTION 27-2037 ADM CODE  PROVIDE ADEQUATE LIGHTING AT FIRE PASSAGEWAY AT EAST,1016670018,12254234
"SECTION 27-2040 ADM CODE  INSTALL AND MAINTAIN SUFFICIENT LIGHT OR LIGHTS OF AT LEAST 100 WATTS INCANDESCENT OR EQUIVALENT EACH, TO LIGHT ADEQUATELY FROM SUNSET TO SUNRISE THE NORTH YARD",1016670018,12254235
SECTION 27-2037 ADM CODE  PROVIDE ADEQUATE LIGHTING AT FIRE PASSAGEWAY AT WEST,1016670018,12254237
SECTION 27-2005 ADM CODE  PROPERLY REPAIR THE BROKEN OR DEFECTIVE PAVING AT CELLAR FLOOR,1016670018,12254240
"SECTION 27-2005, 2007 ADM CODE  REMOVE THE ILLEGAL FASTENING THE SELF LOCKING PANIC BAR DEVICE INSTALLED AT DOOR TO ROOF AT BULKHEAD  AT PUBLIC HALL, 6th STORY",1016670018,12254241
"SECTION 27-2046.1 HMC: REPAIR OR REPLACE THE CARBON MONOXIDE DETECTING DEVICE(S). MISSING  IN THE ENTIRE APARTMENT  LOCATED AT APT 5F, 5th STORY, 2nd APARTMENT FROM NORTH AT EAST",1016670018,10772354
"SECTION 27-2005, 2007 ADM CODE  REMOVE THE ILLEGAL FASTENING CONSISTING OF A KEY OPERATED LOCK AT ENTRANCE DOOR LEADING TO FIRE ESCAPE WINDOW  IN THE 4th ROOM  FROM NORTH LOCATED AT APT 5F, 5th STORY, 2nd APARTMENT FROM NORTH AT EAST",1016670018,10860294
"SECTION 27-2026, 2027 HMC: PROPERLY REPAIR THE SOURCE AND ABATE THE EVIDENCE OF A WATER LEAK AT CEILING  IN THE 1st ROOM  FROM NORTH LOCATED AT APT 2D, 2nd STORY, 2nd APARTMENT FROM NORTH AT EAST",1016670018,12119045
"SECTION 27-2005 ADM CODE  REPAIR THE BROKEN OR DEFECTIVE PLASTERED SURFACES AND PAINT IN A UNIFORM COLOR CEILING AND WALLS  IN THE BATHROOM  LOCATED AT APT 13, 3rd STORY, 1st APARTMENT FROM SOUTH AT WEST",1016300063,10326724
"SECTION 27-2005 ADM CODE  REPAIR THE BROKEN OR DEFECTIVE PLASTERED SURFACES AND PAINT IN A UNIFORM COLOR CEILING AND WALLS  IN THE PRIVATE HALLWAY  LOCATED AT APT 13, 3rd STORY, 1st APARTMENT FROM SOUTH AT WEST",1016300063,10326730
"SECTION 27-2013 ADM CODE  PAINT WITH LIGHT COLORED PAINT TO THE SATISFACTION OF THIS DEPARTMENT ALL WALLS  IN THE BATHROOM  LOCATED AT APT 13, 3rd STORY, 1st APARTMENT FROM SOUTH AT WEST",1016300063,10575775
"SECTION 27-2005, 2007 ADM CODE  AND DEPT. RULES AND REGULATIONS. REMOVE THE ENCUMBRANCE OBSTRUCTING EGRESS FROM FIRE ESCAPES HOUSE HOLD ITEMS STORED ON BALCONY AT BUILDING REAR FIRE ESCAPE , 3rd STORY",1016300063,11786496
"SECTION 27-2010, 2011, 2012 ADM CODE  REMOVE THE ACCUMULATION OF REFUSE AND/OR RUBBISH AND MAINTAIN IN A CLEAN CONDITION THE EAST YARD",1016300063,11786526
"SECTION 27-2010, 2011, 2012 ADM CODE  REMOVE THE ACCUMULATION OF REFUSE AND/OR RUBBISH AND MAINTAIN IN A CLEAN CONDITION THE FRONT AREA WAY UNDER BUILDING STOOP",1016300063,11786559
"SECTION 27-2045 ADM CODE  REPAIR OR REPLACE THE SMOKE DETECTOR DEFECTIVE  IN THE ENTIRE APARTMENT  LOCATED AT APT 23, 5th STORY, 1st APARTMENT FROM SOUTH AT WEST",1016300063,8412396
"SECTION 27-2046.1, 2046.2 HMC: PROVIDE AN APPROVED AND OPERATIONAL CARBON MONOXIDE DETECTING DEVICE, INSTALLED IN ACCORDANCE WITH APPLICABLE LAW AND RULES. IN THE ENTIRE APARTMENT  LOCATED AT APT 23, 5th STORY, 1st APARTMENT FROM SOUTH AT WEST",1016300063,8412397
"SECTION 27-2005, 2007 ADM CODE  FIRE EGRESS DEFECTIVE. REMOVE OBSTRUCTING BARS OR UNLAWFUL GATES FROM WINDOW TO FIRE ESCAPE OR PROVIDE APPROVED TYPE GATE ,  IN THE ENTIRE APARTMENT  LOCATED AT APT 23, 5th STORY, 1st APARTMENT FROM SOUTH AT WEST",1016300063,8412398
"SECTION 27-2005 ADM CODE  PROPERLY REPAIR THE BROKEN OR DEFECTIVE SPRING BALANCES AT THE UPPER SASH WINDOW  IN THE 3rd ROOM  FROM NORTH AT EAST LOCATED AT APT 9, 3rd STORY, 1st APARTMENT FROM EAST AT SOUTH",1016650034,11309782
"SECTION 27-2005 ADM CODE  REPAIR THE BROKEN OR DEFECTIVE PLASTERED SURFACES AND PAINT IN A UNIFORM COLOR AT CEILING  IN THE BATHROOM  LOCATED AT APT 18, 4th STORY, 2nd APARTMENT FROM WEST AT NORTH",1016650034,12138510
"SECTION 27-2043.1 HMC INSTALL THE MISSING OR REPAIR/REPLACE THE DEFECTIVE WINDOW GUARD(S) IN ACCORDANCE WITH THE SPECIFICATIONS OF THE NEW YORK CITY HEALTH CODE SECTION 24 RCNY CHAPTER 12. WG TO INSTALL = 2; WG TO REPLACE = 0; WG TO REPAIR = 0;         IN THE ENTIRE APARTMENT  LOCATED AT APT 8, 2nd STORY, 2nd APARTMENT FROM WEST AT NORTH",1016650034,10238356
"SECTION 27-2029 ADM CODE  PROVIDE AN ADEQUATE SUPPLY OF HEAT FOR THE APARTMENT IN THE ENTIRE APARTMENT  LOCATED AT APT 25, 6th STORY, 2nd APARTMENT FROM WEST AT NORTH",1016650034,12196045
"SECTION  27-2033 ADM CODE  PROVIDE READY ACCESS TO BUILDINGS HEATING SYSTEM ,LOCKED DOOR TO BOILER  AT BASEMENT",1016650034,12196048
SECTION 300 M/D LAW  FILE PLANS AND APPLICATION AND LEGALIZE THE FOLLOWING ALTERATION OR RESTORE TO THE LEGAL CONDITION EXISTING PRIOR TO THE MAKING OF SAID ALTERATION METAL PLATFORM ERECTED EAST COURT OBSTRUCTING LIGHT AND VENTILATION TO 1 STORY PUBLIC HALL   COURT,1016650034,11300620
SECTION 300 M/D LAW  FILE PLANS AND APPLICATION AND LEGALIZE THE FOLLOWING ALTERATION OR RESTORE TO THE LEGAL CONDITION EXISTING PRIOR TO THE MAKING OF SAID ALTERATION GAS FURNACE INSTALLED AT EAST COURT UNDER METAL PLATFORM   COURT,1016650034,11300628
"SECTION 27-2043.1 HMC INSTALL THE MISSING OR REPAIR/REPLACE THE DEFECTIVE WINDOW GUARD(S) IN ACCORDANCE WITH THE SPECIFICATIONS OF THE NEW YORK CITY HEALTH CODE SECTION 24 RCNY CHAPTER 12. WG TO INSTALL = 3; WG TO REPLACE = 0; WG TO REPAIR = 0;         IN THE ENTIRE APARTMENT  LOCATED AT APT 8, 2nd STORY, 2nd APARTMENT FROM WEST AT NORTH",1016650034,12241117
"SECTION 27-2005 ADM CODE  PROPERLY REPAIR WITH SIMILAR MATERIAL THE BROKEN OR DEFECTIVE WOOD FLOOR   IN THE KITCHEN  LOCATED AT APT 8, 2nd STORY, 2nd APARTMENT FROM WEST AT NORTH",1016650034,12241118
"SECTION 27-2005, 2007 ADM CODE  ARRANGE AND MAKE SELF-CLOSING THE DOORS ...  IN THE ENTRANCE  LOCATED AT APT 11, 3rd STORY, 1st APARTMENT FROM SOUTH AT WEST",1016650034,12241119
"SECTION 27-2005, 2006, 2037 HMC: PROPERLY REPAIR AND ABATE UNSAFE ELECTRIC WIRING CONDITION CONSISTING OF EXPOSED WIRES AT EAST WALL   IN THE FOYER  LOCATED AT APT 12, 3rd STORY, 1st APARTMENT FROM WEST AT NORTH",1016650034,12241120
"SECTION 27-2013 ADM CODE  PAINT WITH LIGHT COLORED PAINT TO THE SATISFACTION OF THIS DEPARTMENT  ALL PEELING PAINT SURFACES IN  THE 2nd ROOM  FROM NORTH AT WEST,  THE 1st ROOM  FROM NORTH AT WEST,  THE KITCHEN ,  THE BATHROOM   LOCATED AT APT 8, 2nd STORY, 2nd APARTMENT FROM WEST AT NORTH",1016650034,12051727
"SECTION 27-2018 ADM CODE  ABATE THE NUISANCE CONSISTING OF VERMIN ROACHES  IN THE ENTIRE APARTMENT  LOCATED AT APT 7, 2nd STORY, 2nd APARTMENT FROM EAST AT SOUTH",1016650034,8462715
"SECTION 27-2005 ADM CODE  REPAIR THE BROKEN OR DEFECTIVE PLASTERED SURFACES AND PAINT IN A UNIFORM COLOR NORTH WALL  IN THE BATHROOM  LOCATED AT APT 2, 1st STORY, 2nd APARTMENT FROM EAST AT SOUTH",1016650034,8463843
"SECTION 27-2005 ADM CODE  REPAIR THE BROKEN OR DEFECTIVE PLASTERED SURFACES AND PAINT IN A UNIFORM COLOR THE CEILING  IN THE BATHROOM  LOCATED AT APT 2, 2nd STORY, 2nd APARTMENT FROM EAST AT SOUTH",1016650034,9107286
"SECTION 27-2005 ADM CODE  REFIT ALL WINDOWS THROUGHOUT  IN THE ENTIRE APARTMENT  LOCATED AT APT 9, 3rd STORY, 1st APARTMENT FROM EAST AT SOUTH",1016650034,11758113
"SECTION 27-2005 ADM CODE  PROPERLY REPAIR WITH SIMILAR MATERIAL THE BROKEN OR DEFECTIVE AND/OR REGLAZE THE PORCELIN PAINT AT BATHTUB  IN THE BATHROOM  LOCATED AT APT 9, 3rd STORY, 1st APARTMENT FROM EAST AT SOUTH",1016650034,11758116
"SECTION 27-2005 ADM CODE  PROPERLY REPAIR WITH SIMILAR MATERIAL THE BROKEN OR DEFECTIVE WOOD FLOOR  IN THE 1st ROOM  FROM NORTH AT WEST LOCATED AT APT 9, 3rd STORY, 1st APARTMENT FROM EAST AT SOUTH",1016650034,11758117
"SECTION 27-2005, 2007 ADM CODE  ARRANGE AND MAKE SELF-CLOSING THE DOORS ...  IN THE ENTRANCE  LOCATED AT APT 9, 3rd STORY, 1st APARTMENT FROM EAST AT SOUTH",1016650034,11758121
"SECTION 27-2026, 2027 HMC: PROPERLY REPAIR THE SOURCE AND ABATE THE EVIDENCE OF A WATER LEAK AT           SOUTH WALL IN THE BATHROOM  LOCATED AT APT 9, 3rd STORY, 1st APARTMENT FROM EAST AT SOUTH",1016650034,11758122
"SECTION 27-2056.6 ADM CODE - CORRECT THE LEAD-BASED PAINT HAZARD - PAINT THAT TESTED POSITIVE FOR LEAD CONTENT AND THAT IS PEELING OR ON A DETERIORATED SUBSURFACE - USING WORK PRACTICES SET FORTH IN 28 RCNY ï¿½ï¿½11-06(B)(2)           BASEBOARD AT WEST WALL,         WEST WALL IN THE 1st ROOM  FROM NORTH AT WEST LOCATED AT APT 9, 3rd STORY, 1st APARTMENT FROM EAST AT SOUTH",1016650034,11758442
"SECTION 27-2013 ADM CODE  PAINT WITH LIGHT COLORED PAINT TO THE SATISFACTION OF THIS DEPARTMENT  ALL PEELING PAINT SURFACES IN  THE 3rd ROOM  FROM NORTH AT WEST,  THE 3rd ROOM  FROM NORTH AT EAST,  THE KITCHEN ,  THE BATHROOM   LOCATED AT APT 9, 3rd STORY, 1st APARTMENT FROM EAST AT SOUTH",1016650034,11758443
"SECTION 27-2005 ADM CODE  REPAIR THE BROKEN OR DEFECTIVE PLASTERED SURFACES AND PAINT IN A UNIFORM COLOR AT ALL WALLS  IN THE BATHROOM  LOCATED AT APT 2, 1st STORY, 2nd APARTMENT FROM EAST AT SOUTH",1016650034,12253376
"SECTION  27-2005 ADM CODE  PAINT METAL IN ACCORDANCE WITH DEPT. REGULATION RISER AT NORTH WALL  IN THE 3rd ROOM  FROM NORTH LOCATED AT APT 2, 1st STORY, 2nd APARTMENT FROM EAST AT SOUTH",1016650034,12253381
"SECTION 27-2013 ADM CODE  PAINT WITH LIGHT COLORED PAINT TO THE SATISFACTION OF THIS DEPARTMENT SECOND WINDOW FRAME AT SOUTH WALL  IN THE 3rd ROOM  FROM NORTH LOCATED AT APT 2, 1st STORY, 2nd APARTMENT FROM EAST AT SOUTH",1016650034,12253384
"SECTION 27-2005 ADM CODE  REPAIR THE BROKEN OR DEFECTIVE PLASTERED SURFACES AND PAINT IN A UNIFORM COLOR AT CEILING  IN THE BATHROOM  LOCATED AT APT 2, 1st STORY, 2nd APARTMENT FROM EAST AT SOUTH",1016650034,12253375
"SECTION 27-2005 ADM CODE  PROPERLY REPAIR WITH SIMILAR MATERIAL THE BROKEN OR DEFECTIVE REGLAZE BATHTUB IN BATHROOM  LOCATED AT APT 3, 2nd STORY, 1st APARTMENT FROM SOUTH AT WEST",1016770041,11562536
"SECTION 27-2005 ADM CODE  PROPERLY REPAIR WITH SIMILAR MATERIAL THE BROKEN OR DEFECTIVE WOOD CASING OF WINDOW FRAME AT WEST  IN THE BATHROOM  LOCATED AT APT 3, 2nd STORY, 1st APARTMENT FROM SOUTH AT WEST",1016770041,11619716
"SECTION 27-2005 ADM CODE  REPAIR THE BROKEN OR DEFECTIVE PLASTERED SURFACES AND PAINT IN A UNIFORM COLOR CEILING  IN THE 2nd ROOM  FROM NORTH LOCATED AT APT 3, 2nd STORY, 1st APARTMENT FROM SOUTH AT WEST",1016770041,11619740
D26-10.01 ADM CODE  REPAIR THE BROKEN OR DEFECTIVE PLASTERED SURFACES AND PAINT IN A UNIFORM COLOR CLG & WALLS 2 STY FRONT WEST APT 3 ENTIRE APT.,1016770041,2566468
"SECTION 27-2005 ADM CODE  REPAIR THE BROKEN OR DEFECTIVE PLASTERED SURFACES AND PAINT IN A UNIFORM COLOR CEILING AND WALLS  IN THE KITCHEN  LOCATED AT APT 3, 3rd STORY, 1st APARTMENT FROM EAST AT SOUTH",1016770041,8007501
SECTION 27-2040 ADM CODE  PROVIDE ADEQUATE LIGHTING AT OR NEAR THE OUTSIDE OF THE FRONT ENTRANCEWAY OF THE BUILDING AND KEEP SAME BURNING FROM SUNSET EVERY DAY TO SUNRISE ON THE DAY FOLLOWING MINIMUM OF 100 WATTS AS REQUIRED(LIGHT FIXTURE(S) PRESENT)  AT FRONT AREAWAY,1016770041,11939381
"SECTION 27-2005, 2007 ADM CODE  FIRE EGRESS DEFECTIVE. REMOVE THE OBSTRUCTION IN FIREPROOF PASSAGEWAY (CONSTRUCTION DEBRIS)  AT FIRE PASSAGE WAY AT  EAST",1016770044,12013640
"SECTION 27-2010, 2011, 2012 ADM CODE  REMOVE THE ACCUMULATION OF REFUSE AND/OR RUBBISH AND MAINTAIN IN A CLEAN CONDITION THE SOUTH   YARD",1016770044,12013644
"SECTION 27-2005 ADM CODE  REPAIR THE BROKEN OR DEFECTIVE PLASTERED SURFACES AND PAINT IN A UNIFORM COLOR THE WALLS AND CEILING  IN THE KITCHEN  LOCATED AT APT 12, 3rd STORY, 1st APARTMENT FROM WEST AT NORTH",1016300067,11443336
"SECTION 27-2005 ADM CODE  REPAIR THE BROKEN OR DEFECTIVE PLASTERED SURFACES AND PAINT IN A UNIFORM COLOR THE WALLS AND CEILING  IN THE 1st ROOM  FROM EAST LOCATED AT APT 12, 3rd STORY, 1st APARTMENT FROM WEST AT NORTH",1016300067,11443387
"SECTION 27-2018  ADMIN. CODE:  ABATE THE NUISANCE CONSISTING OF ROACHES IN THE ENTIRE APARTMENT  LOCATED AT APT 6, 2nd STORY, 2nd APARTMENT FROM WEST AT NORTH",1016300067,11871093
"SECTION 27-2026 ADM CODE  REPAIR THE FLUSHING APPARATUS AND MAINTAIN SAME SO AS TO FLUSH EFFECTIVELY THE WATER CLOSET ..  IN THE BATHROOM  LOCATED AT APT 5, 1st STORY, 1st APARTMENT FROM EAST AT SOUTH",1016300067,12156852
"SECTION 27-2005 ADM CODE  REPAIR THE BROKEN OR DEFECTIVE PLASTERED SURFACES AND PAINT IN A UNIFORM COLOR THE CEILING  IN THE 3rd ROOM  FROM NORTH LOCATED AT APT 5, 1st STORY, 1st APARTMENT FROM EAST AT SOUTH",1016300067,12156858
"SECTION 27-2005 ADM CODE  REPAIR THE BROKEN OR DEFECTIVE PLASTERED SURFACES AND PAINT IN A UNIFORM COLOR THE SOUTH AND EAST WALL  IN THE 5th ROOM  FROM NORTH LOCATED AT APT 5, 1st STORY, 1st APARTMENT FROM EAST AT SOUTH",1016300067,12156860
"SECTION 27-2005 ADM CODE  REPAIR THE BROKEN OR DEFECTIVE PLASTERED SURFACES AND PAINT IN A UNIFORM COLOR THE CEILING AND WALLS  IN THE BATHROOM  LOCATED AT APT 5, 1st STORY, 1st APARTMENT FROM EAST AT SOUTH",1016300067,12156861
"SECTION 27-2005, 2006, 2037 HMC: PROPERLY REPAIR AND ABATE UNSAFE ELECTRIC WIRING CONDITION CONSISTING OF EXPOSED ELECTRICAL WIRES AT CEILING  AT PUBLIC HALL, 1st STORY",1016300067,12156868
"SECTION 27-2010, 2011, 2012 ADM CODE  REMOVE THE ACCUMULATION OF REFUSE AND/OR RUBBISH AND MAINTAIN IN A CLEAN CONDITION THE EAST FRONT OF BUILDING , 1st STORY",1016300067,11947805
"SECTION 27-2014 ADM CODE  AND DEPT. RULES AND REGULATIONS. SCRAPE AND REMOVE RUST SCALES AND PAINT WITH 2 COATS OF PAINT ALL BALCONIES, ALL STORIES AND ALL FIRE ESCAPES",1016300067,11974622
"SECTION 300, 301, 302, M/D LAW  FILE PLANS AND OBTAIN A CERTIFICATE OF OCCUPANCY TO LEGALIZE THE FOLLOWING ALTERATION OR RESTORE PREMISES TO PRIOR LEGAL CONDITION WALL ERECTED FROM FLOOR TO CEILING WITH DOOR  CREATING  AN ILLEGAL B ROOM AT CELLAR EAST",1016300067,11972808
SECTION 27-2081 ADM CODE  DISCONTINUE USE FOR LIVING B- ROOM CREATED AT BOILER ROOM AT CELLAR REAR,1016300067,11972799
SECTION 27-2142 ADM CODE  APTS HAVE BEEN VACATED BY THIS DEPARTMENT AND CANNOT BE REOCCUPIED UNTIL SO ORDERED AFTER PROOF OF COMPLIANCE FOR APTS CELLAR SOUTH EAST ROOM 8 UNDER VACATE ORDER #140672   AT CELLAR,1016300067,11998428
SECTION 27-2142 ADM CODE  APTS HAVE BEEN VACATED BY THIS DEPARTMENT AND CANNOT BE REOCCUPIED UNTIL SO ORDERED AFTER PROOF OF COMPLIANCE FOR APTS CELLAR NORTE EAST ROOM 1 UNDER VACATE ORDER #140672  AT CELLAR,1016300067,11998455
"SECTION 27-2005 ADM CODE  PROPERLY REPAIR WITH SIMILAR MATERIAL THE BROKEN OR DEFECTIVE WOOD FLOOR AND VINYL FLOOR TILES  IN THE 2nd ROOM  FROM NORTH LOCATED AT APT 12, 3rd STORY, 1st APARTMENT FROM WEST AT NORTH",1016300067,10814888
"SECTION 27-2043.1 HMC INSTALL THE MISSING OR REPAIR/REPLACE THE DEFECTIVE WINDOW GUARD(S) IN ACCORDANCE WITH THE SPECIFICATIONS OF THE NEW YORK CITY HEALTH CODE SECTION 24 RCNY CHAPTER 12. WG TO INSTALL = 2; WG TO REPLACE = 0; WG TO REPAIR = 2;         IN THE ENTIRE APARTMENT  LOCATED AT APT 3, 1st STORY, 1st APARTMENT FROM SOUTH AT WEST",1016300067,11026272
"SECTION 27-2005 ADM CODE & 309 M/D LAW  ABATE THE NUISANCE CONSISTING OF EXPOSED GAS SUPPLY LINES AT WEST WALL  IN THE KITCHEN  LOCATED AT APT 3, 1st STORY, 1st APARTMENT FROM SOUTH AT WEST",1016300067,11026288
"SECTION 27-2005 ADM CODE  REPAIR THE BROKEN OR DEFECTIVE PLASTERED SURFACES AND PAINT IN A UNIFORM COLOR THE WALLS AND CEILING  IN THE BATHROOM  LOCATED AT APT 12, 3rd STORY, 1st APARTMENT FROM WEST AT NORTH",1016300067,11443327
"SECTION 27-2005 ADM CODE  PROPERLY REPAIR WITH SIMILAR MATERIAL THE BROKEN OR DEFECTIVE  WOOD FLOOR  IN THE KITCHEN  LOCATED AT APT 12, 3rd STORY, 1st APARTMENT FROM WEST AT NORTH",1016300067,11443341
"SECTION 27-2005 ADM CODE  REPAIR THE BROKEN OR DEFECTIVE PLASTERED SURFACES AND PAINT IN A UNIFORM COLOR THE WALLS AND CEILING  IN THE 2nd ROOM  FROM EAST LOCATED AT APT 12, 3rd STORY, 1st APARTMENT FROM WEST AT NORTH",1016300067,11443471
"SECTION 27-2026, 2027 HMC: PROPERLY REPAIR THE SOURCE AND ABATE THE EVIDENCE OF A WATER LEAK TILE FLOOR    IN THE BATHROOM  LOCATED AT APT 12, 3rd STORY, 1st APARTMENT FROM WEST AT NORTH",1016300067,11443314
"SECTION 27-2005 ADM CODE  REPLACE WITH NEW THE BROKEN OR DEFECTIVE 6TH, 9TH, AND 12TH MARBLE TREAD FROM BOTTOM UP  AT PUBLIC HALL STAIRS, 5th STORY",1016300067,12239159
"SECTION 27-2005 ADM CODE  FIRE ESCAPE DEFECTIVE. REPLACE WITH NEW THE BROKEN, DEFECTIVE AND/OR MISSING OR REPAIR BENT FRONT RAIL AT 1ST STORY BALCONY AT EAST FIRE ESCAPE AT REAR OF BUILDING",1016300067,11974624
"SECTION 27-2005, 2007 ADM CODE  ARRANGE AND MAKE SELF-CLOSING THE DOORS AT BULKHEAD  AT PUBLIC HALL",1016300067,12239152
"SECTION 27-2005 ADM CODE  REPLACE WITH NEW THE MISSING METAL PAN AT 6TH, 9TH, AND 12TH MARBLE TREAD FROM BOTTOM UP   AT PUBLIC HALL STAIRS, 5th STORY",1016300067,12239162
"SECTION 27-2005 ADM CODE  PROVIDE METAL PAN AT 6TH MARBLE TREAD FROM BOTTOM UP   AT PUBLIC HALL STAIRS, 2nd STORY",1016300067,12239174
"SECTION 27-2005 ADM CODE  REPLACE WITH NEW THE BROKEN OR DEFECTIVE 6TH MARBLE TREAD FROM BOTTOM UP   AT PUBLIC HALL STAIRS, 2nd STORY",1016300067,12239169
"SECTION 27-2005 ADM CODE  REPAIR THE BROKEN OR DEFECTIVE PLASTERED SURFACES AND PAINT IN A UNIFORM COLOR THE CEILING AND WALLS  IN THE KITCHEN  LOCATED AT APT 12, 3rd STORY, APARTMENT AT  NORTH",1016300067,10814893
"SECTION 27-2005 ADM CODE  PROPERLY REPAIR WITH SIMILAR MATERIAL THE BROKEN OR DEFECTIVE WOOD FLOOR AND VINYL FLOOR TILES  IN THE KITCHEN  LOCATED AT APT 12, 3rd STORY, APARTMENT AT  NORTH",1016300067,10814900
"SECTION 27-2005 ADM CODE  REPAIR THE BROKEN OR DEFECTIVE PLASTERED SURFACES AND PAINT IN A UNIFORM COLOR THE CEILING  IN THE BATHROOM  LOCATED AT APT 12, 3rd STORY, 1st APARTMENT FROM WEST AT NORTH",1016300067,10814902
"SECTION 27-2026, 2027 HMC: PROPERLY REPAIR THE SOURCE AND ABATE THE EVIDENCE OF A WATER LEAK AT THE CEILING  IN THE BATHROOM  LOCATED AT APT 12, 3rd STORY, 1st APARTMENT FROM WEST AT NORTH",1016300067,10814903
"SECTION 27-2005 ADM CODE  REPAIR THE BROKEN OR DEFECTIVE PLASTERED SURFACES AND PAINT IN A UNIFORM COLOR ALL WALLS AND CEILING  IN THE KITCHEN  LOCATED AT APT 3, 1st STORY, 1st APARTMENT FROM SOUTH AT WEST",1016300067,11026254
"SECTION 27-2005 ADM CODE  PROPERLY REPAIR THE BROKEN OR DEFECTIVE WALL CABNET AT WEST WALL  IN THE KITCHEN  LOCATED AT APT 3, 1st STORY, 1st APARTMENT FROM SOUTH AT WEST",1016300067,11026266
"SECTION 27-2005 ADM CODE  PROPERLY SECURE THE LOOSE COUNTER TOP TO BASE CABINET AT EAST WALL.  IN THE KITCHEN  LOCATED AT APT 3, 1st STORY, 1st APARTMENT FROM SOUTH AT WEST",1016300067,11026315
