novdescription,class,violationstatus,bbl
"SECTION 27-2026 ADM CODE  REPAIR THE LEAKY AND/OR DEFECTIVE FAUCETS AT WASH BASIN (COLD WATER)  IN THE BATHROOM  LOCATED AT APT 2R, 2nd STORY, APARTMENT AT  EAST",B,Close,3033260065
"SECTION 27-2026 ADM CODE  REMOVE ALL OBSTRUCTIONS AND REPAIR ALL DEFECTS IN BATHTUB  IN THE BATHROOM  LOCATED AT APT 2R, 2nd STORY, APARTMENT AT  EAST",B,Close,3033260065
"SECTION 27-2026 ADM CODE  REPAIR THE BROKEN OR DEFECTIVE CONNECTION WASTELINE AT SINK  IN THE KITCHEN  LOCATED AT APT 2R, 2nd STORY, APARTMENT AT  EAST",B,Close,3033260065
"SECTION 27-2005 ADM CODE  REPLACE WITH NEW THE BROKEN OR DEFECTIVE BASE CABINET SINK  IN THE KITCHEN  LOCATED AT APT 2R, 2nd STORY, APARTMENT AT  EAST",B,Close,3033260065
"SECTION 27-2018  ADMIN. CODE:  ABATE THE NUISANCE CONSISTING OF MICE IN THE ENTIRE APARTMENT  LOCATED AT APT 2R, 2nd STORY, APARTMENT AT  EAST",B,Close,3033260065
"SECTION 27-2005 ADM CODE  PROPERLY REPAIR THE BROKEN OR DEFECTIVE MECHANICAL VENTILATOR  IN THE BATHROOM  LOCATED AT APT 2R, 2nd STORY, APARTMENT AT  EAST",B,Close,3033260065
"SECTION 27-2005 ADM CODE  PROPERLY REPAIR THE BROKEN OR DEFECTIVE MECHANICAL VENTILATOR  IN THE KITCHEN  LOCATED AT APT 2R, 2nd STORY, APARTMENT AT  EAST",B,Close,3033260065
"SECTION 27-2005 ADM CODE  PROPERLY REPAIR THE BROKEN OR DEFECTIVE INTERCOMMUNICATION SYSTEM.  IN THE ENTIRE APARTMENT  LOCATED AT APT 3R, 3rd STORY, APARTMENT AT  EAST",B,Open,3033260065
SECTION 26-1103 ADMIN. CODE: POST AND MAINTAIN A PROPER NOTICE ON WALL OF THE ENTRANCE STORY IN ENGLISH AND SPANISH ON THE AVAILABILITY OF THE AGENCY?S HOUSING INFORMATION GUIDE. A SAMPLE NOTICE CAN BE FOUND AT WWW.NYC.GOV/HPD.,A,Close,3033260065
"SECTION 27-2005, 2007 ADM CODE  ARRANGE AND MAKE SELF-CLOSING THE DOORS AT BULKHEAD  AT PUBLIC HALL, 4th STORY",B,Open,3033260065
SECTION 27-2005 ADM CODE  PROPERLY REPAIR THE BROKEN OR DEFECTIVE LOCKING DEVICE ON DOOR AT BUILDING ENTRANCE,C,Open,3033260065
"SECTION 27-2005 ADM CODE  PROPERLY REPAIR THE BROKEN OR DEFECTIVE INTERCOM UNIT FROM BUILDING ENTRANCE TO UNIT  LOCATED AT APT A3R, 3rd STORY, 1st APARTMENT FROM WEST AT NORTH",B,Open,3033260065
"SECTION 27-2043.1 HMC INSTALL THE MISSING OR REPAIR/REPLACE THE DEFECTIVE WINDOW GUARD(S) IN ACCORDANCE WITH THE SPECIFICATIONS OF THE NEW YORK CITY HEALTH CODE SECTION 24 RCNY CHAPTER 12. WG TO INSTALL = 1; WG TO REPLACE = 0; WG TO REPAIR = 0;         IN THE ENTIRE APARTMENT  LOCATED AT APT 2R, 2nd STORY, 1st APARTMENT FROM NORTH AT EAST",C,Close,3033260065
"SECTION27-2107 ADM CODE   OWNER FAILED TO FILE A VALID REGISTRATION STATEMENT WITH THE DEPARTMENT AS REQUIRED BY ADM CODE ?27-2097 AND IS THEREFORE SUBJECT TO CIVIL PENALTIES, PROHIBITED FROM CERTIFYING VIOLATIONS, AND DENIED THE RIGHT TO RECOVER POSSESSION OF PREMISES FOR NONPAYMENT OF RENT UNTIL A VALID REGISTRATION STATEMENT IS FILED.",I,Close,3033260065
"SECTION 27-2029 ADM CODE  PROVIDE AN ADEQUATE SUPPLY OF HEAT FOR THE APARTMENT LOCATED AT APT 1R, 1st STORY, APARTMENT AT  EAST",C,Close,3033260065
"SECTION 27-2005, 2007 ADM CODE  REMOVE THE ILLEGAL FASTENING CONSISTING OF KEY OPERATED LOCK AT DOOR OF ROOM LEADING TO FIRE ESCAPE  IN THE 1st ROOM  FROM NORTH LOCATED AT APT 4L, 4th STORY, 1st APARTMENT FROM SOUTH AT WEST",C,Open,3033260065
"SECTION 27-2018  ADMIN. CODE:  ABATE THE NUISANCE CONSISTING OF MICE LOCATED AT APT B4L, 4th STORY, 1st APARTMENT FROM EAST AT SOUTH",B,Close,3033260065
"SECTION 27-2005 ADM CODE  REPAIR THE ROOF SO THAT IT WILL NOT LEAK OVER CEILING  IN THE 1st ROOM  FROM EAST LOCATED AT APT B4L, 4th STORY, 1st APARTMENT FROM EAST AT SOUTH",B,Close,3033260065
"SECTION 27-2005 ADM CODE  REPAIR THE BROKEN OR DEFECTIVE PLASTERED SURFACES AND PAINT IN A UNIFORM COLOR ; THE CEILING  IN THE 1st ROOM  FROM EAST LOCATED AT APT B4L, 4th STORY, 1st APARTMENT FROM EAST AT SOUTH",A,Open,3033260065
"SECTION 27-2005 ADM CODE  REPAIR THE BROKEN OR DEFECTIVE PLASTERED SURFACES AND PAINT IN A UNIFORM COLOR ; ALL WALLS AT BASEBOARD AND ADJACENT TO SUPPLY AND RETURN LINE FOR BASEBOARD HEATER  IN THE 3rd ROOM  FROM EAST LOCATED AT APT B4L, 4th STORY, 1st APARTMENT FROM EAST AT SOUTH",B,Close,3033260065
SECTION 27-2005 ADM CODE  REFIT BULKHEAD DOOR AT ROOF,A,Close,3033260065
"SECTION 27-2005 ADM CODE  PROPERLY REPAIR WITH SIMILAR MATERIAL THE BROKEN OR DEFECTIVE FLASHING CEMENT, AT NORTH AND WEST CORNER OF EAST PARAPET WALL AT ROOF",B,Close,3033260065
SECTION  27-2033 ADM CODE  PROVIDE READY ACCESS TO BUILDINGS HEATING SYSTEM CELLAR DOOR LOCKED,C,Close,3033260065
"SECTION 27-2029 ADM CODE  PROVIDE AN ADEQUATE SUPPLY OF HEAT FOR THE APARTMENT LOCATED AT APT 1R, 1st STORY, 1st APARTMENT FROM NORTH AT EAST",C,Close,3033260065
"SECTION  27-2033 ADM CODE  PROVIDE READY ACCESS TO BUILDINGS HEATING SYSTEM DOOR TO CELLAR LOCKED   AT PUBLIC HALL, 1st STORY",C,Close,3033260065
"SECTION 27-2046.1 HMC: REPAIR OR REPLACE THE CARBON MONOXIDE DETECTING DEVICE(S). DEFECTIVE (INAUDIBLE)  IN THE ENTIRE APARTMENT  LOCATED AT APT BIR, 1st STORY",B,Close,3033260065
"SECTION 27-2045 ADM CODE  REPAIR OR REPLACE THE SMOKE DETECTOR MISSING  IN THE ENTIRE APARTMENT  LOCATED AT APT BIR, 1st STORY",B,Close,3033260065
"SECTION 27-2005 ADM CODE  PROPERLY REPAIR THE BROKEN OR DEFECTIVE COUNTER BALANCE AT UPPER WINDOW SASH  IN THE 2nd ROOM  FROM NORTH LOCATED AT APT BIR, 1st STORY",B,Close,3033260065
"SECTION 27-2005 ADM CODE  PROPERLY REPAIR WITH SIMILAR MATERIAL THE BROKEN OR DEFECTIVE WOOD FLOOR  IN THE KITCHEN  LOCATED AT APT BIR, 1st STORY",B,Close,3033260065
"SECTION  27-2005 HMC:TRACE AND REPAIR THE SOURCE AND ABATE THE NUISANCE CONSISTING OF MOLD ... AT WALLS AND CEILING  IN THE BATHROOM  LOCATED AT APT BIR, 1st STORY",C,Close,3033260065
"SECTION 27-2013 ADM CODE  PAINT WITH LIGHT COLORED PAINT TO THE SATISFACTION OF THIS DEPARTMENT ALL WALLS AND CEILING  IN THE BATHROOM  LOCATED AT APT BIR, 1st STORY",A,Close,3033260065
"SECTION 27-2026 ADM CODE  REPAIR THE FLUSHING APPARATUS AND MAINTAIN SAME SO AS TO FLUSH EFFECTIVELY THE WATER CLOSET IN THE BATHROOM  LOCATED AT APT BIR, 1st STORY",B,Close,3033260065
"SECTION 27-2005 ADM CODE  REPLACE WITH NEW THE BROKEN OR DEFECTIVE WOOD BASE CABINET AT WASH BASIN  IN THE BATHROOM  LOCATED AT APT BIR, 1st STORY",B,Close,3033260065
"SECTION 27-2005 ADM CODE  PROPERLY REPAIR THE BROKEN OR DEFECTIVE WALL SWITCH FOR CEILING LIGHT FIXTURE  IN THE PRIVATE HALLWAY  LOCATED AT APT BIR, 1st STORY",B,Close,3033260065
"SECTION 27-2045 ADM CODE  REPAIR OR REPLACE THE SMOKE DETECTOR (DEFECTIVE)  LOCATED AT APT C3L, 3rd STORY, APARTMENT AT  SOUTH",B,Close,3033260065
"SECTION 27-2046.1, 2046.2 HMC: PROVIDE AN APPROVED AND OPERATIONAL CARBON MONOXIDE DETECTING DEVICE, INSTALLED IN ACCORDANCE WITH APPLICABLE LAW AND RULES. LOCATED AT APT C3L, 3rd STORY, APARTMENT AT  SOUTH",B,Close,3033260065
"SECTION 27-2026 ADM CODE  REPAIR THE LEAKY AND/OR DEFECTIVE FAUCETS AT WASH BASIN   IN THE BATHROOM  LOCATED AT APT C3L, 3rd STORY, APARTMENT AT  SOUTH",B,Close,3033260065
"SECTION 27-2005 ADM CODE  PROPERLY REPAIR THE BROKEN OR DEFECTIVE LOCKING ASSEMBLY  IN THE ENTRANCE  LOCATED AT APT C3L, 3rd STORY, APARTMENT AT  SOUTH",C,Close,3033260065
"SECTION 27-2005 ADM CODE  REPAIR THE BROKEN OR DEFECTIVE PLASTERED SURFACES AND PAINT IN A UNIFORM COLOR CEILING  IN THE 3rd ROOM  FROM EAST LOCATED AT APT 3R, 3rd STORY, APARTMENT AT  NORTH",B,Open,3033260065
"SECTION 27-2005 ADM CODE  REFIT LOWER SASH WINDOWS THROUGHOUT  IN THE ENTIRE APARTMENT  LOCATED AT APT 3R, 3rd STORY, APARTMENT AT  NORTH",A,Close,3033260065
"SECTION 27-2005 ADM CODE  REPAIR THE BROKEN OR DEFECTIVE PLASTERED SURFACES AND PAINT IN A UNIFORM COLOR CEILING AND SOUTH WALL  IN THE KITCHEN  LOCATED AT APT C2L, 2nd STORY, 1st APARTMENT FROM WEST AT NORTH",A,Close,3033260065
"SECTION 27-2005 ADM CODE  REPAIR THE BROKEN OR DEFECTIVE PLASTERED SURFACES AND PAINT IN A UNIFORM COLOR CEILING  IN THE 1st ROOM  FROM EAST LOCATED AT APT C2L, 2nd STORY, 1st APARTMENT FROM WEST AT NORTH",A,Close,3033260065
"SECTION 27-2031 ADM CODE  PROVIDE HOT WATER AT ALL HOT WATER FIXTURES IN THE ENTIRE APARTMENT  LOCATED AT APT 3R, 3rd STORY, APARTMENT AT  NORTH",C,Close,3033260065
SECTION  27-2033 ADM CODE  PROVIDE READY ACCESS TO BUILDINGS HEATING SYSTEM DOOR LOCKED  AT BOILER ROOM,C,Close,3033260065
"SECTION 27-2070 ADM CODE  PROVIDE AN ADEQUATE SUPPLY OF GAS TO THE FIXTURES COOKING RANGE  IN THE KITCHEN  LOCATED AT APT 2R, 2nd STORY, 1st APARTMENT FROM NORTH AT EAST",C,Close,3033260065
"SECTION 27-2026 ADM CODE  REMOVE ALL OBSTRUCTIONS AND REPAIR ALL DEFECTS IN WASTE LINE AT BATHTUB  IN THE BATHROOM  LOCATED AT APT 2R, 2nd STORY, 1st APARTMENT FROM NORTH AT EAST",C,Close,3033260065
"SECTION 27-2005 ADM CODE  PROPERLY REPAIR THE BROKEN OR DEFECTIVE MORTISE LOCK AT ENTRANCE DOOR TO BUILDING  AT PUBLIC HALL, 1st STORY",C,Close,3033260065
"SECTION 27-2046.1 HMC: REPAIR OR REPLACE THE CARBON MONOXIDE DETECTING DEVICE(S). DEFECTIVE  IN THE ENTIRE APARTMENT  LOCATED AT APT 1L, 1st STORY, 1st APARTMENT FROM EAST AT SOUTH",B,Open,3033260065
"SECTION 27-2045 ADM CODE  REPAIR OR REPLACE THE SMOKE DETECTOR DEFECTIVE  IN THE ENTIRE APARTMENT  LOCATED AT APT 1L, 1st STORY, 1st APARTMENT FROM EAST AT SOUTH",B,Open,3033260065
"SECTION 27-2005 ADM CODE  PROPERLY SECURE THE LOOSE BASEBOARD RADIATOR TO EAST AND SOUTH WALLS   IN THE 3rd ROOM  FROM NORTH AT EAST LOCATED AT APT 1R, 1st STORY, APARTMENT AT  EAST",B,Close,3033260065
"SECTION 27-2005 ADM CODE  REPAIR THE BROKEN OR DEFECTIVE PLASTERED SURFACES AND PAINT IN A UNIFORM COLOR EAST WALL  IN THE 3rd ROOM  FROM NORTH AT EAST LOCATED AT APT 1R, 1st STORY, APARTMENT AT  EAST",B,Close,3033260065
"SECTION 27-2005 ADM CODE  REPAIR THE BROKEN OR DEFECTIVE PLASTERED SURFACES AND PAINT IN A UNIFORM COLOR AT NORTH AND EAST WALLS  ( BEHIND  GAS STOVE )  IN THE KITCHEN  LOCATED AT APT 1R, 1st STORY, APARTMENT AT  EAST",B,Close,3033260065
"SECTION 27-2005 ADM CODE  PROPERLY REPAIR THE BROKEN OR DEFECTIVE BASEBOARD RADIATOR AT WEST WALL   IN THE 2nd ROOM  FROM NORTH LOCATED AT APT 1R, 1st STORY, APARTMENT AT  EAST",B,Close,3033260065
"SECTION 27-2046.1 HMC: REPAIR OR REPLACE THE CARBON MONOXIDE DETECTING DEVICE(S). DEFECTIVE  IN THE ENTIRE APARTMENT  LOCATED AT APT 1R, 1st STORY, APARTMENT AT  EAST",B,Close,3033260065
"SECTION 27-2045 ADM CODE  REPAIR OR REPLACE THE SMOKE DETECTOR DEFECTIVE  IN THE ENTIRE APARTMENT  LOCATED AT APT 1R, 1st STORY, APARTMENT AT  EAST",B,Close,3033260065
"SECTION 27-2029 ADM CODE  PROVIDE AN ADEQUATE SUPPLY OF HEAT FOR THE APARTMENT IN THE ENTIRE APARTMENT  LOCATED AT APT 4R, 4th STORY",C,Close,3033260065
"SECTION 27-2005, 2007 ADM CODE  FIRE EGRESS DEFECTIVE. REMOVE OBSTRUCTING BARS OR UNLAWFUL GATES FROM WINDOW TO FIRE ESCAPE OR PROVIDE APPROVED TYPE GATE  2 STY EAST APT 2R. , SECTION '' ''",B,Close,3033260065
"SECTION 27-2005, 2007 ADM CODE  FIRE EGRESS DEFECTIVE. REMOVE OBSTRUCTING BARS OR UNLAWFUL GATES FROM WINDOW TO FIRE ESCAPE OR PROVIDE APPROVED TYPE GATE  3 STY EAST APT 3R. , SECTION '' ''",B,Close,3033260065
"SECTION 27-2029 ADM CODE  PROVIDE AN ADEQUATE SUPPLY OF HEAT FOR THE APARTMENT IN THE ENTIRE APARTMENT  LOCATED AT APT 2R, 2nd STORY, APARTMENT AT  EAST",C,Close,3033260065
"SECTION 27-2005 ADM CODE  PROPERLY REPAIR THE BROKEN OR DEFECTIVE AN INOPERATIVE HEAVY-DUTY LOCKSET ON ENTRANCE DOOR TO BUILDING  AT PUBLIC HALL, 1st STORY",B,Close,3033260065
"SECTION 27-2026, 2027 HMC: PROPERLY REPAIR THE SOURCE AND ABATE THE EVIDENCE OF A WATER LEAK AT CEILING  IN THE BATHROOM  LOCATED AT APT BIR, 1st STORY, 1st APARTMENT FROM NORTH AT EAST",B,Close,3033260065
"SECTION 27-2005 ADM CODE & 309 M/D LAW  ABATE THE NUISANCE CONSISTING OF KEY OPERATED MORTISE LOCK INSTALLED ON DOOR TO ROOM LEADING TO SECOND MEANS OF EGRESS  IN THE ENTIRE APARTMENT  LOCATED AT APT B4L, 4th STORY, 1st APARTMENT FROM SOUTH AT WEST",B,Close,3033260065
"SECTION 27-2045 ADM CODE  REPAIR OR REPLACE THE SMOKE DETECTOR INOPERABLE  IN THE ENTIRE APARTMENT  LOCATED AT APT B4L, 4th STORY, 1st APARTMENT FROM SOUTH AT WEST",B,Close,3033260065
"SECTION 27-2046.1 HMC: REPAIR OR REPLACE THE CARBON MONOXIDE DETECTING DEVICE(S). INOPERABLE  IN THE ENTIRE APARTMENT  LOCATED AT APT B4L, 4th STORY, 1st APARTMENT FROM SOUTH AT WEST",B,Close,3033260065
"SECTION 27-2005 ADM CODE  PROPERLY REPAIR THE BROKEN OR DEFECTIVE ENTRANCE DOOR LOCK , 1st STORY",B,Close,3033260065
"SECTION 27-2005 ADM CODE  REFIT DOOR  IN THE ENTRANCE  LOCATED AT APT D4L, 4th STORY, 1st APARTMENT FROM NORTH AT EAST",A,Close,3033260065
"SECTION 27-2005, 2007 ADM CODE  ARRANGE AND MAKE SELF-CLOSING THE DOORS ,  IN THE ENTRANCE  LOCATED AT APT D4L, 4th STORY, 1st APARTMENT FROM NORTH AT EAST",B,Close,3033260065
"SECTION 27-2031 ADM CODE  PROVIDE HOT WATER AT ALL HOT WATER FIXTURES IN THE ENTIRE APARTMENT  LOCATED AT APT 2R, 2nd STORY",C,Close,3033260065
"SECTION  27-2033 ADM CODE  PROVIDE READY ACCESS TO BUILDINGS HEATING SYSTEM DOOR  TO  BOILER  ROOM  LOCKED  AT FIRST  STORY PUBLIC  HALL .  IN THE ENTIRE APARTMENT  LOCATED AT APT 2R, 2nd STORY",C,Close,3033260065
"SECTION 27-2005 ADM CODE & 309 M/D LAW  ABATE THE NUISANCE CONSISTING OF SCALDING HOT WATER  IN THE ENTIRE APARTMENT  LOCATED AT APT 2L, 2nd STORY, 1st APARTMENT FROM SOUTH AT WEST",C,Close,3033260065
"SECTION 27-2005 ADM CODE  PROPERLY REPAIR WITH SIMILAR MATERIAL THE BROKEN OR DEFECTIVE CONCRETE OUTER  LINTEL   IN THE 1st ROOM  FROM NORTH LOCATED AT APT 3R, 3rd STORY, 1st APARTMENT FROM NORTH AT EAST",C,Close,3033260065
"SECTION 27-2005 ADM CODE & 309 M/D LAW  ABATE THE NUISANCE CONSISTING OF SCALDING HOT WATER TO ALL HOT WATER FIXTURES  IN THE ENTIRE APARTMENT  LOCATED AT APT 1R, 1st STORY, 1st APARTMENT FROM WEST AT NORTH",C,Close,3033260065
"SECTION 27-2005 ADM CODE & 309 M/D LAW  ABATE THE NUISANCE CONSISTING OF SCALDING HOT WATER TO ALL HOT WATER FIXTURES  IN THE ENTIRE APARTMENT  LOCATED AT APT 1L, 1st STORY, 1st APARTMENT FROM EAST AT SOUTH",C,Close,3033260065
"SECTION 27-2031 ADM CODE  PROVIDE HOT WATER AT ALL HOT WATER FIXTURES IN THE ENTIRE APARTMENT  LOCATED AT APT 1R, 1st STORY, APARTMENT AT  EAST",C,Close,3033260065
"SECTION  27-2033 ADM CODE  PROVIDE READY ACCESS TO BUILDINGS HEATING SYSTEM LOCKED DOOR TO CELLAR  AT PUBLIC HALL, 1st STORY",C,Close,3033260065
"SECTION 27-2029 ADM CODE  PROVIDE AN ADEQUATE SUPPLY OF HEAT FOR THE APARTMENT IN THE ENTIRE APARTMENT  LOCATED AT APT R2, 1st STORY, 1st APARTMENT FROM NORTH AT EAST",C,Close,3033260065
"SECTION 27-2005, 2007 ADM CODE  REMOVE THE ILLEGAL FASTENING LOCKABLE  SLIDING BOLT ON DOOR  IN THE ENTRANCE  LOCATED AT APT 2R, 2nd STORY, 1st APARTMENT FROM NORTH AT EAST",C,Open,3033260065
"SECTION 27-2026 ADM CODE  REPAIR THE LEAKY AND/OR DEFECTIVE FAUCETS -AT WASHBASIN  IN THE BATHROOM  LOCATED AT APT 3L, 3rd STORY, APARTMENT AT  SOUTH",B,Close,3033260065
"SECTION 27-2005 ADM CODE  PROPERLY REPAIR WITH SIMILAR MATERIAL THE BROKEN OR DEFECTIVE SHEETROCK  WEST  WALL.  IN THE PRIVATE HALLWAY  LOCATED AT APT 2-R, 2nd STORY, APARTMENT AT  EAST",B,Close,3033260065
"SECTION 27-2005 ADM CODE  REPLACE WITH NEW THE BROKEN OR DEFECTIVE WOOD  DOOR  IN THE 2nd ROOM  FROM NORTH LOCATED AT APT 2-R, 2nd STORY, APARTMENT AT  EAST",B,Close,3033260065
"SECTION 27-2005 ADM CODE  REFIT APT. ENTRANCE  DOOR  IN THE 4th ROOM  FROM NORTH LOCATED AT APT 3R, 3rd STORY, 1st APARTMENT FROM NORTH AT EAST",A,Close,3033260065
"SECTION 27-2005 ADM CODE  REPLACE WITH NEW THE BROKEN OR DEFECTIVE DOOR AT SOUTH  IN THE 1st ROOM  FROM NORTH LOCATED AT APT 3R, 3rd STORY, 1st APARTMENT FROM NORTH AT EAST",A,Close,3033260065
"SECTION 27-2013 ADM CODE  PAINT WITH LIGHT COLORED PAINT TO THE SATISFACTION OF THIS DEPARTMENT  ALL PEELING PAINT SURFACES IN  THE PRIVATE HALLWAY ,  THE 4th ROOM  FROM NORTH,  THE KITCHEN ,  THE BATHROOM  ,  THE 2nd ROOM  FROM NORTH,  THE 1st ROOM  FROM NORTH  LOCATED AT APT 3R, 3rd STORY, 1st APARTMENT FROM NORTH AT EAST",A,Close,3033260065
"SECTION 27-2005 ADM CODE  PROPERLY REPAIR WITH SIMILAR MATERIAL THE BROKEN OR DEFECTIVE VINYL FLOOR TILES  IN THE KITCHEN  LOCATED AT APT 3L, 3rd STORY, APARTMENT AT  EAST",B,Close,3033260065
"SECTION 27-2005 ADM CODE  REPLACE WITH NEW THE MISSING CABINET DOORS  IN THE KITCHEN  LOCATED AT APT 3L, 3rd STORY, APARTMENT AT  EAST",B,Close,3033260065
"SECTION 27-2026 ADM CODE  REPAIR THE BROKEN OR DEFECTIVE CONNECTION WASTELINE PIPE SINK  IN THE KITCHEN  LOCATED AT APT 3L, 3rd STORY, APARTMENT AT  EAST",B,Close,3033260065
"SECTION 27-2026 ADM CODE  REPAIR THE LEAKY AND/OR DEFECTIVE FAUCETS WASHBASIN COLD AND HOT WATER FIXTURE  IN THE BATHROOM  LOCATED AT APT 3L, 3rd STORY, APARTMENT AT  EAST",B,Close,3033260065
"SECTION 27-2005 ADM CODE  PROPERLY REPAIR THE BROKEN OR DEFECTIVE VESTIBULE ENTRANCE DOOR LOCK  AT PUBLIC HALL, 3rd STORY",B,Close,3033260065
"SECTION 27-2005 ADM CODE  REPLACE WITH NEW THE BROKEN OR DEFECTIVE CRACK WASHBASIN  IN THE BATHROOM  LOCATED AT APT 3L, 3rd STORY, APARTMENT AT  EAST",C,Close,3033260065
"SECTION 27-2005 ADM CODE  PROPERLY REPAIR WITH SIMILAR MATERIAL THE BROKEN OR DEFECTIVE WOOD FLOOR  IN THE 1st BEDROOM  FROM EAST AT NORTH LOCATED AT APT 3L, 3rd STORY, APARTMENT AT  EAST",B,Close,3033260065
"SECTION 27-2045 ADM CODE  REPAIR OR REPLACE THE SMOKE DETECTOR INOPERATIVE SMOKE DETECTOR  LOCATED AT APT 3L, 3rd STORY, APARTMENT AT  EAST",B,Close,3033260065
"SECTION 27-2005 ADM CODE  REPAIR THE BROKEN OR DEFECTIVE PLASTERED SURFACES AND PAINT IN A UNIFORM COLOR CEILING AND WALLS  IN THE ENTIRE APARTMENT  LOCATED AT APT 3L, 3rd STORY, APARTMENT AT  EAST",B,Close,3033260065
"SECTION 27-2005 ADM CODE  PROPERLY REPAIR THE BROKEN OR DEFECTIVE LOCK AT BUILDING ENTRANCE DOOR , 1st STORY",C,Close,3033260065
"SECTION 27-2005 ADM CODE & 309 M/D LAW  ABATE THE NUISANCE CONSISTING OF SCALDING HOT WATER  IN THE KITCHEN  LOCATED AT APT 1R, 1st STORY, APARTMENT AT  EAST",C,Close,3033260065
SECTION 27-2005 ADM CODE  PROVIDE A/C  WITHOUT PROPER BRACE AT BUILDING FRONT (ALL STORIES),B,Close,3033260065
SECTION 27-2005 ADM CODE  PROPERLY REPAIR THE BROKEN OR DEFECTIVE ENTRANCE BUILDING DOOR LOCKING DEVICE,C,Close,3033260065
"SECTION 27-2026, 2027 HMC: PROPERLY REPAIR THE SOURCE AND ABATE THE EVIDENCE OF A WATER LEAK AT CEILING  IN THE BATHROOM  LOCATED AT APT C2L, 2nd STORY, APARTMENT AT  WEST",B,Close,3033260065
"SECTION 27-2005 ADM CODE  REPAIR THE BROKEN OR DEFECTIVE PLASTERED SURFACES AND PAINT IN A UNIFORM COLOR THE EAST WALL  IN THE BATHROOM  LOCATED AT APT C2L, 2nd STORY, APARTMENT AT  WEST",B,Close,3033260065
"SECTION 27-2005 ADM CODE  REPAIR THE BROKEN OR DEFECTIVE PLASTERED SURFACES AND PAINT IN A UNIFORM COLOR THE CEILING  IN THE BATHROOM  LOCATED AT APT C2L, 2nd STORY, APARTMENT AT  WEST",B,Close,3033260065
"SECTION 27-2005 ADM CODE  PROPERLY REPAIR WITH SIMILAR MATERIAL THE BROKEN OR DEFECTIVE GROUT AROUND TOP OF BATHTUB  IN THE BATHROOM  LOCATED AT APT C2L, 2nd STORY, APARTMENT AT  WEST",B,Close,3033260065
"SECTION 27-2005 ADM CODE  REPAIR THE BROKEN OR DEFECTIVE PLASTERED SURFACES AND PAINT IN A UNIFORM COLOR THE CEILING  IN THE 4th ROOM  FROM EAST LOCATED AT APT 4R, 4th STORY",B,Close,3033260065
"SECTION 27-2018  ADMIN. CODE:  ABATE THE NUISANCE CONSISTING OF MICE IN THE ENTIRE APARTMENT  LOCATED AT APT 2R, 2nd STORY, 1st APARTMENT FROM NORTH AT EAST",B,Close,3033260065
"SECTION 27-2005 ADM CODE  PROPERLY REPAIR THE BROKEN OR DEFECTIVE INTERCOM / BUZZER  IN THE ENTIRE APARTMENT  LOCATED AT APT 2R, 2nd STORY, 1st APARTMENT FROM NORTH AT EAST",B,Close,3033260065
"SECTION 27-2018  ADMIN. CODE:  ABATE THE NUISANCE CONSISTING OF ROACHES IN THE ENTIRE APARTMENT  LOCATED AT APT 2R, 2nd STORY, 1st APARTMENT FROM NORTH AT EAST",B,Close,3033260065
"SECTION 27-2005, 2006, 2037 HMC: PROPERLY REPAIR AND ABATE UNSAFE ELECTRIC WIRING CONDITION CONSISTING OF EXPOSED ELECTRICAL LIVE WIRING AT CEILING  IN THE PRIVATE HALLWAY  LOCATED AT APT 2R, 2nd STORY, 1st APARTMENT FROM NORTH AT EAST",B,Close,3033260065
"SECTION 27-2045 ADM CODE  REPAIR OR REPLACE THE SMOKE DETECTOR INOPERABLE  IN THE ENTIRE APARTMENT  LOCATED AT APT 2R, 2nd STORY, 1st APARTMENT FROM NORTH AT EAST",B,Close,3033260065
"SECTION 27-2046.1 HMC: REPAIR OR REPLACE THE CARBON MONOXIDE DETECTING DEVICE(S). INOPERABLE  IN THE ENTIRE APARTMENT  LOCATED AT APT 2R, 2nd STORY, 1st APARTMENT FROM NORTH AT EAST",B,Close,3033260065
"SECTION 27-2005 ADM CODE  REPAIR THE ROOF SO THAT IT WILL NOT LEAK ABOVE THE CEILING  IN THE 4th ROOM  FROM NORTH LOCATED AT APT 4L, 4th STORY, 1st APARTMENT FROM SOUTH AT WEST",B,Close,3033260065
"SECTION 27-2005, 2007 ADM CODE  ARRANGE AND MAKE SELF-CLOSING THE DOORS ..  IN THE ENTRANCE  LOCATED AT APT 4L, 4th STORY, 1st APARTMENT FROM SOUTH AT WEST",B,Close,3033260065
"SECTION 27-2045 ADM CODE  REPAIR OR REPLACE THE SMOKE DETECTOR MISSING  IN THE ENTIRE APARTMENT  LOCATED AT APT 4L, 4th STORY, 1st APARTMENT FROM SOUTH AT WEST",B,Close,3033260065
"SECTION 27-2046.1 HMC: REPAIR OR REPLACE THE CARBON MONOXIDE DETECTING DEVICE(S). MISSING  IN THE ENTIRE APARTMENT  LOCATED AT APT 4L, 4th STORY, 1st APARTMENT FROM SOUTH AT WEST",B,Close,3033260065
"SECTION 27-2005 ADM CODE  REPAIR THE BROKEN OR DEFECTIVE PLASTERED SURFACES AND PAINT IN A UNIFORM COLOR CEILING  IN THE 4th ROOM  FROM NORTH LOCATED AT APT 4L, 4th STORY, 1st APARTMENT FROM SOUTH AT WEST",A,Close,3033260065
